age,workclass,fnlwgt,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,income
41,Private,318.73656834445586,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,50,United-States,1
71,Private,440.2987622058459,School,4,No spouse,Prof-specialty,Other,White,Female,0.0,0.0,16,Poland,0
37,Private,585.4639186149732,College,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40,United-States,0
54,Private,492.55050502461165,Masters,14,Married-civ-spouse,Sales,Husband,White,Male,2.539067765255628,0.0,45,United-States,1
27,Gov,420.3891054725372,Bachelors,13,Never-married,Prof-specialty,Other,White,Male,0.0,0.0,40,United-States,0
49,Private,314.92697566261296,Bachelors,13,Never-married,Prof-specialty,Other,White,Female,0.0,0.0,40,United-States,0
19,Gov,595.0663828515269,College,10,Never-married,Prof-specialty,Other,White,Male,0.0,0.0,10,United-States,0
25,Private,248.90962215229848,College,10,Never-married,Transport-moving,Other,White,Male,0.0,0.0,50,United-States,0
47,Federal-gov,371.3717813727909,College,10,Married-civ-spouse,Adm-clerical,Husband,Black,Male,0.0,0.0,40,United-States,1
40,Private,473.9810122779182,College,10,Married-civ-spouse,Sales,Other,White,Male,0.0,0.0,40,United-States,0
38,Private,226.0530911091463,Bachelors,13,No spouse,Exec-managerial,Other,White,Male,2.462125484014554,0.0,40,United-States,0
25,Private,473.66760497209435,College,9,Never-married,Other-service,Other,White,Male,0.0,0.0,40,United-States,0
25,Private,602.4217791547712,College,10,Never-married,Craft-repair,Other,White,Female,0.0,0.0,50,United-States,0
23,Private,467.7413815347109,School,6,Never-married,Handlers-cleaners,Other,Other,Male,0.0,0.0,40,United-States,0
28,Private,321.5415991749746,Masters,14,No spouse,Sales,Other,White,Female,0.0,0.0,40,United-States,0
29,Private,555.8273113117059,College,9,No spouse,Craft-repair,Other,White,Male,0.0,0.0,40,United-States,0
32,Private,374.28865865799355,School,7,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40,United-States,0
34,Private,449.67766233158613,College,9,Never-married,Other-service,Other,Black,Female,0.0,0.0,40,United-States,0
52,Private,645.0263560506655,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Black,Male,0.0,0.0,40,United-States,1
33,Private,530.1226273231506,College,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,94,United-States,0
19,Private,412.0169899409489,College,10,Never-married,Sales,Other,White,Male,0.0,0.0,35,United-States,0
68,Private,440.0749936090439,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,3.006180928176496,0.0,55,United-States,1
41,Private,374.04144155427485,School,6,Never-married,Handlers-cleaners,Other,White,Male,0.0,0.0,50,United-States,0
18,Self-emp-inc,345.57488334657654,College,9,Never-married,Other-service,Other,Asian-Pac-Islander,Female,0.0,0.0,30,India,0
29,Private,386.4246368957342,College,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,2.251199846126711,40,United-States,1
40,Private,509.2219555360904,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,50,United-States,1
51,Private,272.3233372298452,Masters,14,No spouse,Prof-specialty,Other,White,Male,0.0,0.0,60,United-States,1
49,Private,367.14710948065493,College,10,No spouse,Adm-clerical,Other,White,Male,0.0,0.0,40,United-States,0
20,Gov,202.73874814647544,College,10,Never-married,Other-service,Other,White,Female,0.0,0.0,20,United-States,0
38,Gov,439.34724307772774,College,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,50,United-States,1
57,Private,551.3492541030595,School,3,Never-married,Other-service,Other,White,Male,0.0,0.0,40,Cuba,0
35,Private,355.76537212044684,College,10,Married-civ-spouse,Sales,Husband,White,Male,2.5176471042739137,0.0,40,United-States,0
66,Private,407.99632351284737,School,7,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,26,United-States,0
27,Private,247.764000613487,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,15,United-States,0
25,Private,504.72368678317446,Assoc,11,Never-married,Adm-clerical,Other,White,Female,0.0,0.0,40,United-States,0
77,Private,169.34580006601877,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,2.7630371726950878,0.0,6,United-States,1
19,Private,425.4127407589011,School,6,Never-married,Prof-specialty,Other,White,Female,0.0,0.0,35,United-States,0
70,Private,531.6408562178042,College,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,2.348586799376306,40,United-States,1
59,Private,369.3413055697941,School,4,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,48,United-States,0
25,Private,362.57826741270634,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40,United-States,0
44,Gov,420.99881234986873,Doctorate,15,Never-married,Prof-specialty,Other,White,Male,2.7982765804562932,0.0,40,United-States,1
37,Private,467.4291390146746,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,55,El-Salvador,1
75,Private,510.43412895299235,School,6,No spouse,Prof-specialty,Other,Asian-Pac-Islander,Female,0.0,0.0,1,China,0
21,Private,284.0422503783548,College,9,Never-married,Prof-specialty,Other,White,Female,0.0,0.0,40,United-States,0
21,Private,143.97221954252146,College,9,Never-married,Sales,Other,White,Female,2.5201836899654966,0.0,40,United-States,0
47,Federal-gov,342.96938638893124,College,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40,United-States,1
20,Private,303.21444556617024,College,9,Never-married,Adm-clerical,Other,Black,Female,0.0,2.2883961467194025,30,United-States,0
32,Gov,419.4412950580808,College,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0.0,0.0,40,United-States,0
28,Private,556.3865562718064,College,9,Never-married,Adm-clerical,Other,White,Female,0.0,0.0,20,United-States,0
53,Private,351.71437275152687,College,9,No spouse,Transport-moving,Other,White,Male,0.0,0.0,40,United-States,0
19,Private,608.0115130488896,College,9,Never-married,Prof-specialty,Other,Other,Male,0.0,0.0,30,United-States,0
58,Private,172.99710980244728,College,10,Married-civ-spouse,Sales,Wife,White,Female,0.0,0.0,36,United-States,0
22,Private,409.71697548429694,College,9,Never-married,Sales,Other,White,Female,0.0,0.0,30,United-States,0
23,Private,485.68920103292396,School,7,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,55,United-States,0
21,Private,435.7614026046823,College,9,Never-married,Handlers-cleaners,Other,White,Male,2.462125484014554,0.0,60,United-States,0
36,Private,333.9835325281772,College,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,70,United-States,0
39,Private,419.49016675006817,College,10,Married-civ-spouse,Other-service,Wife,White,Female,0.0,0.0,15,United-States,0
34,Gov,504.25192116639477,Bachelors,13,Never-married,Prof-specialty,Other,White,Female,0.0,0.0,40,United-States,0
41,Gov,430.1825194031017,Masters,14,Never-married,Prof-specialty,Other,White,Female,0.0,0.0,40,United-States,0
72,Private,396.9798483550519,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,2.2461006911255965,0.0,6,United-States,0
34,Private,318.34729463276426,College,9,Married-civ-spouse,Other-service,Wife,White,Female,0.0,0.0,40,United-States,1
51,Gov,420.4176494867931,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,2.3139646691309244,40,United-States,1
32,Private,312.6067817562504,Assoc,11,Never-married,Craft-repair,Other,White,Male,0.0,0.0,40,United-States,0
38,Private,357.21282171837004,College,10,No spouse,Exec-managerial,Other,White,Female,0.0,0.0,40,United-States,1
37,Private,477.0712735011405,College,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40,United-States,0
21,Private,379.46673108455764,College,10,Never-married,Prof-specialty,Other,Black,Male,0.0,0.0,20,United-States,0
26,Private,532.9896809507666,College,10,Never-married,Adm-clerical,Other,White,Male,0.0,0.0,40,United-States,0
34,Private,455.7060456039617,College,10,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,2.311929867334273,40,United-States,1
18,Private,404.70606617642886,College,10,Never-married,Sales,Other,White,Female,0.0,0.0,15,United-States,0
27,Private,345.21008096520006,School,7,Never-married,Exec-managerial,Other,White,Female,0.0,0.0,45,United-States,0
20,Private,434.2948307313823,College,10,Never-married,Adm-clerical,Other,White,Female,0.0,0.0,38,Nicaragua,0
36,Private,338.53360246805636,Assoc,11,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,40,United-States,1
31,Private,563.7029359511976,Bachelors,13,Never-married,Prof-specialty,Other,White,Male,0.0,0.0,40,United-States,0
32,Private,405.212290040665,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,60,United-States,1
54,Private,573.8170440131593,College,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,44,United-States,1
34,Gov,455.3932366647533,Masters,14,No spouse,Prof-specialty,Other,White,Female,0.0,0.0,40,United-States,0
46,Private,351.5650722128124,College,10,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,48,United-States,1
33,Private,509.83428680307486,School,7,No spouse,Machine-op-inspct,Other,White,Male,0.0,0.0,30,United-States,0
32,Private,367.0653892700863,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,3.593809670660587,0.0,50,United-States,1
42,Private,326.9556544854363,Assoc,11,Never-married,Tech-support,Other,White,Male,0.0,0.0,40,United-States,0
30,Private,295.0491484481865,College,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,50,United-States,0
37,Private,287.4404286108689,College,10,Married-civ-spouse,Other-service,Husband,White,Male,0.0,0.0,40,United-States,1
28,Private,426.21473461155705,College,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40,United-States,0
25,Private,566.7495037492314,Bachelors,13,Never-married,Exec-managerial,Other,White,Male,2.5201836899654966,0.0,35,United-States,0
44,Private,480.98648629665263,College,10,Married-civ-spouse,Other-service,Husband,White,Male,0.0,0.0,40,United-States,1
40,Private,525.4483799575369,College,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40,United-States,0
36,Private,539.0361768935365,College,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,45,United-States,0
21,Private,554.3599913413666,College,10,Never-married,Adm-clerical,Other,White,Male,0.0,0.0,40,United-States,0
39,Gov,314.8904571434327,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,50,United-States,1
24,Private,487.77863831865375,Bachelors,13,Never-married,Prof-specialty,Other,White,Male,0.0,0.0,39,United-States,0
46,Private,391.7920366725184,College,9,Never-married,Transport-moving,Other,Other,Male,0.0,0.0,40,United-States,0
47,Private,386.91084244306205,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,36,United-States,1
47,Private,435.5226744958292,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0.0,2.323929576704881,40,United-States,1
35,Private,611.983659912583,Doctorate,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,75,United-States,1
60,Private,357.49825174397705,School,4,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,40,United-States,1
35,Private,387.5783791699429,Bachelors,13,Married-civ-spouse,Other-service,Wife,White,Female,0.0,0.0,24,Poland,0
33,Private,543.7361492488798,College,9,No spouse,Other-service,Other,White,Female,0.0,0.0,40,China,0
21,Private,444.0517987802774,Assoc,12,Never-married,Prof-specialty,Other,White,Female,0.0,0.0,40,United-States,0
37,Private,491.9329222566833,Bachelors,13,Married-civ-spouse,Tech-support,Husband,White,Male,0.0,0.0,50,United-States,1
48,Federal-gov,395.4870415070512,College,9,Married-civ-spouse,Adm-clerical,Husband,Black,Male,0.0,0.0,50,United-States,1
58,Private,688.3574652751287,School,4,No spouse,Farming-fishing,Other,White,Female,0.0,0.0,45,Guatemala,0
21,Private,445.45594619445814,College,9,Never-married,Handlers-cleaners,Other,White,Female,0.0,0.0,40,United-States,0
22,Private,337.5440711966365,College,9,Never-married,Handlers-cleaners,Other,White,Male,0.0,0.0,40,United-States,0
22,Private,564.7255970823352,College,9,Never-married,Other-service,Other,White,Female,0.0,0.0,40,United-States,0
28,Private,418.8149949560068,Masters,14,Married-civ-spouse,Exec-managerial,Wife,White,Female,0.0,0.0,30,United-States,1
33,Private,439.51336725974556,Assoc,11,Married-civ-spouse,Prof-specialty,Other,White,Female,2.7024461054414273,0.0,50,United-States,1
23,Federal-gov,565.9452270317332,College,9,Never-married,Prof-specialty,Other,White,Male,0.0,0.0,40,United-States,0
58,Gov,632.6808041975037,College,9,Married-civ-spouse,Adm-clerical,Husband,Black,Male,0.0,0.0,40,United-States,1
24,Private,532.6640592343358,Bachelors,13,Never-married,Prof-specialty,Other,White,Male,0.0,0.0,40,United-States,0
38,Gov,476.60675614179036,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,0.0,0.0,40,Philippines,0
49,Private,546.4970265243902,College,9,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,15,Mexico,0
47,Private,460.5648705665685,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,45,United-States,1
50,Private,566.1360260573425,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,2.3139646691309244,40,United-States,1
21,Private,419.2851058647326,College,9,Never-married,Prof-specialty,Other,White,Female,0.0,0.0,55,United-States,0
55,Private,412.51545425595873,College,9,No spouse,Adm-clerical,Other,White,Female,0.0,0.0,40,United-States,0
47,Private,586.6489580660652,School,7,No spouse,Handlers-cleaners,Other,White,Male,0.0,0.0,40,United-States,0
19,Private,446.5881771834091,College,9,Never-married,Prof-specialty,Other,White,Female,0.0,0.0,40,United-States,0
47,Private,474.8220719385315,College,9,Never-married,Tech-support,Other,White,Male,0.0,0.0,50,United-States,0
36,Private,247.34186867572583,School,7,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40,United-States,0
28,Gov,418.6430460428072,Assoc,12,Married-civ-spouse,Protective-serv,Husband,White,Male,0.0,2.3271766004023196,40,England,0
42,Private,390.59953917023506,College,9,No spouse,Sales,Other,Other,Female,0.0,0.0,40,United-States,0
41,Private,426.7411393339058,Masters,14,Never-married,Prof-specialty,Other,White,Female,3.117678533908948,0.0,35,United-States,1
46,Private,523.2313064028184,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,3.593809670660587,0.0,40,United-States,1
32,Private,456.3890883884057,College,9,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,50,United-States,0
34,Private,473.6644381838265,School,6,Never-married,Other-service,Other,Black,Female,0.0,0.0,40,United-States,0
33,Private,234.89572154468885,School,4,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40,United-States,0
60,Gov,390.78254822855126,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40,United-States,1
53,Private,262.0763247605552,College,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,40,United-States,0
24,Private,430.64138212670645,Bachelors,13,Never-married,Tech-support,Other,White,Female,0.0,0.0,50,United-States,0
39,Federal-gov,418.60721446243616,College,10,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,2.323929576704881,60,United-States,1
23,Private,416.9544339613143,College,10,Never-married,Craft-repair,Other,White,Male,0.0,0.0,40,United-States,0
50,Private,402.89825018235064,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,2.3139646691309244,50,United-States,1
36,Gov,226.76860452893385,College,9,No spouse,Adm-clerical,Other,White,Female,0.0,0.0,40,United-States,0
19,Private,351.3061343045407,School,8,No spouse,Prof-specialty,Other,White,Female,2.1672895649572896,0.0,40,United-States,0
26,Private,512.4997560975029,College,9,Never-married,Adm-clerical,Other,White,Female,0.0,0.0,40,United-States,0
38,Private,482.90164630077624,College,9,Married-civ-spouse,Sales,Husband,Black,Male,0.0,0.0,40,United-States,1
41,Private,539.1289270666155,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,2.7024461054414273,0.0,55,United-States,1
22,Private,388.7222658917289,College,10,Never-married,Sales,Other,White,Female,0.0,0.0,18,United-States,0
38,Private,423.2221638808629,Assoc,12,Never-married,Machine-op-inspct,Other,Black,Female,2.7982765804562932,0.0,50,United-States,1
72,Private,183.3248482884958,College,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,2.7630371726950878,0.0,30,United-States,1
39,Private,563.4128149057315,College,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40,United-States,0
35,Gov,355.76537212044684,College,9,Married-civ-spouse,Craft-repair,Husband,White,Male,2.686858981072369,0.0,40,United-States,1
38,Gov,863.5786009391386,College,10,No spouse,Exec-managerial,Other,Black,Female,0.0,0.0,45,United-States,0
19,Private,264.43713808767484,College,9,Married-civ-spouse,Other-service,Wife,Black,Female,0.0,0.0,16,United-States,0
26,Private,550.0936283942943,College,9,Never-married,Transport-moving,Other,White,Male,0.0,0.0,45,United-States,0
52,Private,216.30533973991487,Bachelors,13,No spouse,Craft-repair,Other,White,Male,0.0,0.0,25,United-States,0
41,Private,538.4106239665039,School,3,Married-civ-spouse,Other-service,Husband,Other,Male,0.0,2.2666047378046987,40,Nicaragua,0
45,Private,423.24342877356054,College,9,No spouse,Adm-clerical,Other,White,Female,0.0,0.0,40,United-States,0
58,Federal-gov,419.3721497667674,College,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,40,United-States,1
